vaga_simplificada,senioridade,nome_empresa,tamanho,tipo_propriedade,industria,setor,receita,cidade,estado,idade_empresa,nota,fg_glassdor_est,fg_por_hora,descricao_qtd_palavras,estatistica,programacao,etl,saas,ferramentas_bi,ml_ai,salario_medio
Machine Learning,Unknown,Spectral MD Inc,51 to 200 Employees,Company - Public,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),Dallas,TX,12.0,4.7,1,0,77,0,0,0,0,0,0,86000.0
Data Scientist,Senior,"Blue Cross Blue Shield of IL, MT, NM, OK & TX",10000+ Employees,Company - Private,Insurance Carriers,Insurance,Unknown,Chicago,IL,85.0,3.8,1,0,179,0,0,0,0,1,1,86000.0
Data Scientist,Unknown,Zebra Technologies,5001 to 10000 Employees,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),Kennesaw,GA,52.0,3.9,1,0,117,0,0,0,0,1,0,86000.0
Data Scientist,Unknown,Gyfted,Unknown,Unknown,Unknown,Unknown,Unknown,Remote,Na,28.0,3.9,1,0,96,0,0,0,0,0,1,86000.0
Data Scientist,Senior,Robinhood,501 to 1000 Employees,Company - Private,Brokerage Services,Finance,Unknown,Menlo Park,CA,8.0,4.4,1,0,529,1,1,1,0,0,1,86000.0
Data Scientist,Unknown,MetroStar,1 to 50 Employees,Company - Private,Consulting,Business Services,Less than $1 million (USD),Reston,VA,28.0,3.9,1,0,445,0,1,1,1,0,1,86000.0
Data Scientist,Junior,Nordstrom,10000+ Employees,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),Seattle,WA,120.0,3.7,1,0,160,0,0,0,0,0,0,86000.0
Data Scientist,Unknown,Kingfisher Systems,51 to 200 Employees,Company - Private,Federal Agencies,Government,$25 to $50 million (USD),Falls Church,VA,16.0,4.5,1,0,114,0,1,0,0,0,0,86000.0
Data Scientist,Unknown,SAIC,10000+ Employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$5 to $10 million (USD),Chantilly,VA,52.0,4.0,1,0,150,0,0,0,0,0,0,86000.0
Data Scientist,Unknown,McAfee,5001 to 10000 Employees,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),Hillsboro,OR,34.0,3.6,1,0,129,0,0,0,0,0,1,86000.0
Data Scientist,Junior,Nordstrom,10000+ Employees,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),Seattle,WA,120.0,3.7,1,0,201,0,0,0,0,0,0,86000.0
Data Scientist,Unknown,Grid Dynamics,1001 to 5000 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$50 to $100 million (USD),San Francisco,CA,15.0,4.3,1,0,156,0,0,0,0,0,1,86000.0
Data Scientist,Unknown,Farfetch,1001 to 5000 Employees,Company - Public,Internet,Information Technology,Unknown,New York,NY,13.0,4.3,1,0,142,0,0,0,0,0,1,86000.0
Data Scientist,Unknown,Deloitte,10000+ Employees,Company - Private,Accounting,Accounting & Legal,$10+ billion (USD),Rosslyn,VA,171.0,3.9,1,0,187,1,0,0,0,0,1,86000.0
Data Scientist,Unknown,USC,10000+ Employees,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),Los Angeles,CA,141.0,4.3,1,0,412,1,1,1,0,1,1,86000.0
Data Scientist,Unknown,Kraft Heinz Company,10000+ Employees,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),Chicago,IL,6.0,3.4,1,0,217,0,0,0,0,0,0,86000.0
Data Scientist,Unknown,eHealth,1001 to 5000 Employees,Company - Public,Insurance Agencies & Brokerages,Insurance,$100 to $500 million (USD),Santa Clara,CA,24.0,3.7,1,0,103,0,0,0,0,0,1,86000.0
Data Scientist,Senior,Robinhood,501 to 1000 Employees,Company - Private,Brokerage Services,Finance,Unknown,New York,NY,8.0,4.4,1,0,601,1,1,1,0,1,0,86000.0
Data Scientist,Unknown,Ipsos North America,10000+ Employees,Company - Public,Consulting,Business Services,$1 to $2 billion (USD),Culver City,CA,46.0,3.4,1,0,192,0,0,0,0,0,1,86000.0
Data Scientist,Senior,Zoetis,5001 to 10000 Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$5 to $10 billion (USD),Parsippany,NJ,8.0,3.7,1,0,355,0,0,0,1,0,0,86000.0
Data Analyist,Unknown,Radancy,501 to 1000 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),New York,NY,15.0,3.8,1,0,130,0,0,0,0,0,0,86000.0
Data Scientist,Unknown,"WhirlWind Technologies, LLC",1 to 50 Employees,Company - Public,Unknown,Unknown,$1 to $5 million (USD),Suitland,MD,28.0,5.0,1,0,154,0,0,0,0,0,0,86000.0
Data Scientist,Unknown,Atlas Technology Group,51 to 200 Employees,Company - Private,IT Services,Information Technology,Unknown,Rogers,AR,13.0,4.3,1,0,99,1,0,0,0,0,0,86000.0
Data Scientist,Senior,Deutsche Bank,10000+ Employees,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),New York,NY,151.0,3.8,1,0,185,0,0,0,0,0,0,86000.0
Data Scientist,Unknown,Altana AI,Unknown,Unknown,Unknown,Unknown,Unknown,New York State,NY,28.0,3.9,1,0,433,0,1,0,1,1,1,86000.0
Data Scientist,Unknown,Amazon.com Services LLC,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),Culver City,CA,27.0,3.8,1,0,285,1,1,1,0,0,1,86000.0
Data Scientist,Unknown,Commonstock,1 to 50 Employees,Company - Private,Unknown,Unknown,Unknown,San Francisco,CA,28.0,3.9,1,0,161,0,0,0,0,0,0,86000.0
Data Engineer,Unknown,Home Care Assistance,5001 to 10000 Employees,Company - Private,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),Phoenix,AZ,18.0,3.9,1,0,170,1,0,0,0,1,0,86000.0
Data Scientist,Unknown,Hartford Steam Boiler,Unknown,Subsidiary or Business Segment,Insurance Carriers,Insurance,$100 to $500 million (USD),Hartford,CT,21.0,3.8,1,0,111,1,0,0,0,0,0,86000.0
Data Scientist,Unknown,Medidata Solutions,1001 to 5000 Employees,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),New York,NY,22.0,4.1,1,0,143,0,0,0,0,0,0,86000.0
Data Scientist,Unknown,Altana AI,Unknown,Unknown,Unknown,Unknown,Unknown,New York State,NY,28.0,3.9,1,0,433,0,1,0,1,1,1,111000.0
Data Scientist,Senior,Deutsche Bank,10000+ Employees,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),New York,NY,151.0,3.8,1,0,185,0,0,0,0,0,0,111000.0
Data Scientist,Unknown,Commonstock,1 to 50 Employees,Company - Private,Unknown,Unknown,Unknown,San Francisco,CA,28.0,3.9,1,0,161,0,0,0,0,0,0,111000.0
Data Scientist,Unknown,Hartford Steam Boiler,Unknown,Subsidiary or Business Segment,Insurance Carriers,Insurance,$100 to $500 million (USD),Hartford,CT,21.0,3.8,1,0,111,1,0,0,0,0,0,111000.0
Data Scientist,Unknown,Medidata Solutions,1001 to 5000 Employees,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),New York,NY,22.0,4.1,1,0,143,0,0,0,0,0,0,111000.0
Data Scientist,Mid,PayPal,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),San Jose,CA,23.0,4.1,1,0,423,1,1,1,1,1,1,111000.0
Data Scientist,Unknown,CyberCoders,201 to 500 Employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),San Diego,CA,22.0,4.1,1,0,155,0,1,0,0,0,1,111000.0
Data Scientist,Unknown,Group W,51 to 200 Employees,Company - Private,Research & Development,Business Services,$5 to $10 million (USD),Vienna,VA,28.0,4.4,1,0,416,1,1,0,1,0,0,111000.0
Data Scientist,Unknown,Tech Data Corporation,5001 to 10000 Employees,Company - Public,Wholesale,Business Services,$10+ billion (USD),Clearwater,FL,47.0,3.7,1,0,122,0,0,0,0,0,0,111000.0
Data Scientist,Unknown,University of Maryland Medical System,10000+ Employees,Self-employed,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),Linthicum,MD,37.0,3.5,1,0,148,1,0,0,0,0,1,111000.0
Data Scientist,Unknown,Tentek Inc,Unknown,Unknown,Unknown,Unknown,Unknown,Columbus,OH,28.0,3.9,1,0,88,0,0,0,0,0,0,111000.0
Data Scientist,Unknown,CTS,Unknown,Unknown,Unknown,Unknown,Unknown,New York,NY,28.0,3.9,1,0,78,0,0,0,0,0,1,111000.0
Data Scientist,Senior,InVisionApp,501 to 1000 Employees,Company - Private,Internet,Information Technology,Unknown,Massachusetts,MA,10.0,3.5,1,0,675,1,0,1,0,1,0,111000.0
Data Scientist,Senior,Exact Sciences Corporation,1001 to 5000 Employees,Company - Public,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),Madison,WI,26.0,4.2,1,0,121,1,0,0,0,0,1,111000.0
Data Scientist,Unknown,Sunrun,5001 to 10000 Employees,Company - Public,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),San Francisco,CA,14.0,3.6,1,0,173,0,0,0,0,0,0,111000.0
Data Scientist,Unknown,Delta Staffing,51 to 200 Employees,Company - Private,Unknown,Unknown,$5 to $10 million (USD),Troy,MI,28.0,4.6,1,0,357,1,1,1,0,0,1,111000.0
Data Scientist,Unknown,Taulia,201 to 500 Employees,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),Cottonwood Heights,UT,12.0,4.7,1,0,120,0,0,0,0,0,0,111000.0
Data Scientist,Unknown,ManTech International Corporation,5001 to 10000 Employees,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),Virginia Beach,VA,53.0,4.2,1,0,232,1,0,0,0,0,1,111000.0
Data Engineer,Unknown,Waymo,Unknown,Company - Private,Computer Hardware & Software,Information Technology,Unknown,Mountain View,CA,12.0,4.0,1,0,196,0,0,0,0,0,0,111000.0
Data Scientist,Unknown,Johns Hopkins Applied Physics Laboratory (APL),5001 to 10000 Employees,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),Laurel,MD,79.0,4.6,1,0,329,0,0,0,0,0,1,111000.0
Data Engineer,Unknown,DeepVu,Unknown,Unknown,Unknown,Unknown,Unknown,Berkeley,CA,28.0,3.9,1,0,197,1,0,0,0,0,1,111000.0
Data Scientist,Unknown,Major League Baseball,201 to 500 Employees,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",Unknown,New York,NY,152.0,3.9,1,0,369,1,1,1,0,0,0,111000.0
Data Scientist,Unknown,IHS Markit,10000+ Employees,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),New York,NY,5.0,4.1,1,0,111,0,0,0,0,0,0,111000.0
Data Engineer,Unknown,HP,10000+ Employees,Company - Public,Computer Hardware & Software,Information Technology,Unknown,Spring,TX,82.0,4.2,1,0,205,1,0,0,0,0,0,111000.0
Data Engineer,Unknown,Amgen,10000+ Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Thousand Oaks,CA,41.0,4.0,1,0,105,0,0,0,0,0,0,111000.0
Data Scientist,Unknown,BEES,501 to 1000 Employees,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$100 to $500 million (USD),New York,NY,37.0,3.4,1,0,744,1,1,1,1,0,1,111000.0
Data Scientist,Unknown,Applied Information Sciences,201 to 500 Employees,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Austin,TX,39.0,4.4,1,0,111,0,0,1,0,0,0,111000.0
Data Scientist,Unknown,Tinder,201 to 500 Employees,Company - Public,IT Services,Information Technology,Unknown,Los Angeles,CA,9.0,3.7,1,0,180,1,0,1,0,0,0,111000.0
Data Scientist,Unknown,"US Anesthesia Partners, Inc.",1001 to 5000 Employees,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Dallas,TX,8.0,4.0,1,0,81,1,0,0,0,0,1,111000.0
Data Scientist,Unknown,Novel Engineering,1 to 50 Employees,Company - Private,Computer Hardware & Software,Information Technology,$1 to $5 million (USD),Melbourne,FL,12.0,3.5,1,0,161,1,0,0,0,0,0,111000.0
Data Scientist,Unknown,"US Anesthesia Partners, Inc.",1001 to 5000 Employees,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Dallas,TX,8.0,4.0,1,0,81,1,0,0,0,0,1,95500.0
Data Scientist,Unknown,"Salient CRGT, Inc",1001 to 5000 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),Arlington,VA,28.0,3.6,1,0,256,1,0,0,0,0,0,95500.0
Data Scientist,Unknown,Novel Engineering,1 to 50 Employees,Company - Private,Computer Hardware & Software,Information Technology,$1 to $5 million (USD),Melbourne,FL,12.0,3.5,1,0,161,1,0,0,0,0,0,95500.0
Data Scientist,Unknown,Global Overview,Unknown,Company - Private,Unknown,Unknown,Unknown,Minnetonka,MN,28.0,4.0,1,0,160,1,0,0,0,1,0,95500.0
Machine Learning,Unknown,"Odyssey Systems Consulting Group, Ltd.",501 to 1000 Employees,Company - Private,Consulting,Business Services,$100 to $500 million (USD),Lexington,MA,24.0,4.5,1,0,172,0,0,0,0,0,1,95500.0
Data Scientist,Unknown,Chartboost,Unknown,Unknown,Unknown,Unknown,Unknown,San Francisco,CA,28.0,3.9,1,0,191,1,0,0,0,0,1,95500.0
Data Scientist,Unknown,BLST Operating Company LLC,Unknown,Company - Public,Unknown,Unknown,Unknown,Eden Prairie,MN,28.0,4.0,1,0,266,1,0,0,0,1,1,95500.0
Data Scientist,Unknown,PERSÉ BEAUTY,51 to 200 Employees,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$10 to $25 million (USD),New York,NY,4.0,4.7,1,0,131,0,0,0,0,0,0,95500.0
Data Scientist,Unknown,Imprint,Unknown,Company - Private,Unknown,Unknown,Unknown,Phoenix,AZ,28.0,3.9,1,0,840,1,1,1,0,0,1,95500.0
Data Scientist,Unknown,AR systems inc,Unknown,Unknown,Unknown,Unknown,Unknown,Plano,TX,28.0,3.9,1,0,126,0,0,0,0,0,0,95500.0
Data Scientist,Unknown,BrainWorks,1 to 50 Employees,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),Remote,Na,46.0,4.2,1,0,227,1,0,0,0,1,1,95500.0
Data Analyist,Unknown,Insight Xcite LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Fairfax,VA,28.0,3.9,1,0,112,1,0,0,0,0,0,95500.0
Data Scientist,Unknown,Blutium,Unknown,Unknown,Unknown,Unknown,Unknown,San Jose,CA,28.0,3.9,1,0,82,0,1,1,0,1,0,95500.0
Data Scientist,Unknown,Kenshoo,501 to 1000 Employees,Company - Private,Internet,Information Technology,Unknown,San Francisco,CA,15.0,3.9,1,0,98,1,0,0,0,1,0,95500.0
Data Scientist,Unknown,IterationN LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Atlanta,GA,28.0,3.9,1,0,189,0,1,1,0,0,0,95500.0
Data Scientist,Unknown,SentryHealth,Unknown,Unknown,Unknown,Unknown,Unknown,Louisville,KY,28.0,3.9,1,0,92,1,0,0,0,0,0,95500.0
Data Scientist,Unknown,Optimum Technologies,Unknown,Unknown,Unknown,Unknown,Unknown,San Francisco,CA,28.0,3.9,1,0,81,0,0,0,0,0,1,95500.0
Data Scientist,Mid,Auto Club of Southern California,5001 to 10000 Employees,Company - Private,Membership Organizations,Business Services,$5 to $10 billion (USD),Costa Mesa,CA,121.0,2.2,1,0,169,0,0,1,0,0,0,95500.0
Data Scientist,Unknown,Victory,501 to 1000 Employees,Company - Private,Home Centers & Hardware Stores,Retail,Unknown,Austin,TX,28.0,3.7,1,0,85,1,0,0,0,0,0,95500.0
Data Scientist,Unknown,ComResource,201 to 500 Employees,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),Columbus,OH,30.0,4.2,1,0,369,1,1,1,0,0,0,95500.0
Data Analyist,Unknown,Intuitive Research and Technology Corporation,201 to 500 Employees,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),Clarksburg,WV,22.0,4.6,1,0,126,0,0,0,0,0,0,95500.0
Data Scientist,Unknown,Colsh Consultants,Unknown,Unknown,IT Services,Information Technology,Unknown,Richfield,MN,16.0,4.6,1,0,47,1,0,0,0,0,1,95500.0
Data Scientist,Unknown,Envision,51 to 200 Employees,Company - Private,Advertising & Marketing,Business Services,Unknown,Saint Louis,MO,28.0,3.9,1,0,92,1,1,0,0,0,0,95500.0
Data Scientist,Junior,Amazon.com Services LLC,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),Seattle,WA,27.0,3.8,1,0,545,1,1,1,0,0,1,95500.0
Data Scientist,Unknown,Catapult Systems,201 to 500 Employees,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Denver,CO,28.0,4.3,1,0,175,0,0,0,1,0,0,95500.0
Data Scientist,Unknown,aThingz,1 to 50 Employees,Company - Private,Unknown,Unknown,Unknown,Southfield,MI,28.0,3.9,1,0,130,1,1,1,0,1,1,95500.0
Data Scientist,Unknown,Spotify,5001 to 10000 Employees,Company - Public,Internet,Information Technology,Unknown,London,OR,15.0,4.2,1,0,98,0,0,0,0,0,0,95500.0
Data Engineer,Unknown,UnitedHealth Group,10000+ Employees,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD),Minnetonka,MN,44.0,3.7,1,0,212,1,0,0,0,0,0,95500.0
Data Scientist,Unknown,Alion Science and Technology,1001 to 5000 Employees,Company - Private,Research & Development,Business Services,$1 to $2 billion (USD),Norfolk,VA,20.0,4.1,1,0,148,1,0,0,0,0,0,95500.0
Data Scientist,Unknown,Stitch Fix,5001 to 10000 Employees,Company - Public,Other Retail Stores,Retail,$500 million to $1 billion (USD),San Francisco,CA,10.0,3.7,1,0,518,1,1,0,0,0,0,95500.0
Data Scientist,Mid,KOHLS,10000+ Employees,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),Menomonee Falls,WI,59.0,3.5,1,0,170,0,0,0,0,0,1,92000.0
Data Scientist,Unknown,Ford Motor Company,10000+ Employees,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),Dearborn,MI,118.0,4.1,1,0,152,1,0,0,0,0,1,92000.0
Data Scientist,Unknown,Booz Allen Hamilton,10000+ Employees,Company - Public,Consulting,Business Services,$5 to $10 billion (USD),Washington,DC,107.0,4.2,1,0,218,0,0,0,0,0,1,92000.0
Data Scientist,Unknown,Epsilon,5001 to 10000 Employees,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$2 to $5 billion (USD),New York,NY,52.0,3.7,1,0,163,1,0,0,0,0,0,92000.0
Data Engineer,Unknown,Carta,501 to 1000 Employees,Company - Private,Venture Capital & Private Equity,Finance,Unknown,Seattle,WA,9.0,3.9,1,0,143,0,0,0,0,0,0,92000.0
Machine Learning,Unknown,Apple,10000+ Employees,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),Austin,TX,45.0,4.3,1,0,269,0,0,0,0,0,1,92000.0
Data Scientist,Unknown,Morning Consult,201 to 500 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),San Francisco,CA,7.0,4.6,1,0,186,0,0,0,0,0,0,92000.0
Data Scientist,Unknown,EOS,501 to 1000 Employees,Company - Private,IT Services,Information Technology,Unknown,Fremont,CA,13.0,3.3,1,0,436,1,1,1,0,0,1,92000.0
Data Scientist,Unknown,Altair Engineering,1001 to 5000 Employees,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),Dearborn,MI,36.0,4.1,1,0,133,0,0,0,0,0,0,92000.0
Data Scientist,Unknown,Abbott Laboratories,10000+ Employees,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD),Columbus,OH,133.0,3.9,1,0,124,0,0,0,0,0,0,92000.0
Data Scientist,Unknown,Ford Motor Company,10000+ Employees,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),Dearborn,MI,118.0,4.1,1,0,347,1,0,0,0,1,0,92000.0
Data Scientist,Unknown,Booz Allen Hamilton,10000+ Employees,Company - Public,Consulting,Business Services,$5 to $10 billion (USD),Washington,DC,107.0,4.2,1,0,218,0,0,0,0,0,1,92000.0
Data Scientist,Unknown,"FirstKey Homes, LLC",501 to 1000 Employees,Company - Private,Real Estate,Real Estate,Unknown,Marietta,GA,6.0,3.5,1,0,128,0,0,1,0,0,0,92000.0
Data Scientist,Unknown,Millipore Sigma,10000+ Employees,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,Saint Louis,MO,7.0,3.8,1,0,615,0,0,0,0,0,0,92000.0
Data Scientist,Unknown,Ribbon,1 to 50 Employees,Company - Private,Motion Picture Production & Distribution,Media,$1 to $5 million (USD),New York State,NY,28.0,3.9,1,0,558,1,1,1,0,0,1,92000.0
Data Scientist,Unknown,Roblox,501 to 1000 Employees,Company - Public,Computer Hardware & Software,Information Technology,Unknown,San Mateo,CA,17.0,4.4,1,0,780,1,1,1,0,1,1,92000.0
Data Scientist,Unknown,DISH,10000+ Employees,Company - Public,"Cable, Internet & Telephone Providers",Telecommunications,$10+ billion (USD),Englewood,CO,41.0,3.0,1,0,171,0,0,0,0,0,0,92000.0
Data Analyist,Unknown,Duetto Research,51 to 200 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),Texas,TX,9.0,4.3,1,0,480,1,1,1,1,1,1,92000.0
Data Scientist,Unknown,PeopleTec,201 to 500 Employees,Company - Private,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD),Huntsville,AL,16.0,4.7,1,0,241,1,0,0,0,0,0,92000.0
Data Scientist,Unknown,The Adecco Group,10000+ Employees,Company - Public,Staffing & Outsourcing,Business Services,$10+ billion (USD),New York,NY,28.0,3.7,1,0,648,1,1,1,0,1,1,92000.0
Data Scientist,Unknown,USC,10000+ Employees,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),Los Angeles,CA,141.0,4.3,1,0,258,0,0,0,0,1,0,92000.0
Data Scientist,Senior,Vexterra Group,1 to 50 Employees,Contract,Federal Agencies,Government,Less than $1 million (USD),Reston,VA,28.0,4.4,1,0,142,0,0,0,0,0,0,92000.0
Data Scientist,Unknown,SMS group Inc,501 to 1000 Employees,Subsidiary or Business Segment,Metal & Mineral Manufacturing,Manufacturing,$100 to $500 million (USD),Pittsburgh,PA,19.0,3.1,1,0,156,0,0,0,0,0,1,92000.0
Data Scientist,Senior,Spotify,5001 to 10000 Employees,Company - Public,Internet,Information Technology,Unknown,New York,NY,15.0,4.2,1,0,99,1,0,0,0,0,0,92000.0
Data Scientist,Unknown,HPOne,501 to 1000 Employees,Company - Private,Insurance Carriers,Insurance,$50 to $100 million (USD),Trumbull,CT,15.0,3.2,1,0,548,1,1,0,0,1,1,92000.0
Machine Learning,Unknown,Dell Technologies,10000+ Employees,Company - Public,IT Services,Information Technology,$10+ billion (USD),San Francisco,CA,37.0,4.2,1,0,120,1,0,0,0,0,0,92000.0
Machine Learning,Unknown,"LockerDome, Inc.",1 to 50 Employees,Company - Private,Internet,Information Technology,$25 to $50 million (USD),Remote,Na,13.0,3.8,1,0,128,1,1,0,0,0,1,92000.0
Data Scientist,Unknown,Northwestern Memorial Healthcare,5001 to 10000 Employees,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),Chicago,IL,56.0,4.0,1,0,131,0,0,0,0,0,0,92000.0
Data Scientist,Senior,Envision,51 to 200 Employees,Company - Private,Advertising & Marketing,Business Services,Unknown,Saint Louis,MO,28.0,3.9,1,0,94,1,1,0,0,0,0,92000.0
Data Engineer,Unknown,Sticker Mule,1 to 50 Employees,Company - Private,Commercial Printing,Business Services,Less than $1 million (USD),Remote,Na,28.0,4.2,1,0,90,0,0,0,0,0,1,92000.0
Data Scientist,Unknown,WITHIN,51 to 200 Employees,Company - Private,Advertising & Marketing,Business Services,Unknown,New York,NY,6.0,4.1,1,0,416,1,0,1,1,1,1,104500.0
Data Scientist,Senior,Bayer,10000+ Employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Saint Louis,MO,158.0,4.2,1,0,93,0,0,0,0,0,1,104500.0
Data Scientist,Senior,Hopper,501 to 1000 Employees,Company - Private,Travel Agencies,Travel & Tourism,Unknown,United States,Na,14.0,4.0,1,0,159,0,0,0,0,0,0,104500.0
Data Analyist,Unknown,Altair Engineering,1001 to 5000 Employees,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),Dearborn,MI,36.0,4.1,1,0,74,0,0,0,0,0,0,104500.0
Data Scientist,Unknown,Facebook,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),Seattle,WA,17.0,4.3,1,0,272,0,0,0,0,0,0,104500.0
Data Scientist,Unknown,Oak Ridge National Laboratory,1001 to 5000 Employees,Government,Federal Agencies,Government,Unknown,Oak Ridge,TN,78.0,4.3,1,0,174,0,0,0,0,0,0,104500.0
Data Scientist,Unknown,Experian,10000+ Employees,Company - Public,Financial Analytics & Research,Finance,$2 to $5 billion (USD),San Diego,CA,41.0,4.1,1,0,150,0,0,0,0,0,0,104500.0
Data Scientist,Senior,Databricks,1001 to 5000 Employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown,San Francisco,CA,8.0,4.7,1,0,132,1,0,0,1,0,0,104500.0
Data Scientist,Unknown,John Deere Intelligent Solutions,10000+ Employees,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),California,CA,184.0,4.0,1,0,611,1,0,1,0,0,1,104500.0
Data Scientist,Unknown,Sunquest,501 to 1000 Employees,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),Tucson,AZ,42.0,3.3,1,0,74,0,0,0,0,0,0,104500.0
Data Scientist,Senior,Allscripts,5001 to 10000 Employees,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),California,CA,35.0,3.7,1,0,518,1,1,1,0,0,0,104500.0
Data Scientist,Mid,Truist Financial,10000+ Employees,Company - Public,Investment Banking & Asset Management,Finance,Unknown,Wilson,NC,2.0,3.8,1,0,208,1,0,0,0,0,1,104500.0
Data Scientist,Senior,Guidehouse,5001 to 10000 Employees,Company - Private,Consulting,Business Services,Unknown,Bethesda,MD,3.0,3.8,1,0,243,1,0,0,0,1,1,104500.0
Data Scientist,Unknown,Micron Technology,10000+ Employees,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),Boise,ID,43.0,3.7,1,0,185,1,0,0,0,0,0,104500.0
Data Scientist,Unknown,Reveal Biosciences,1 to 50 Employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Less than $1 million (USD),San Diego,CA,28.0,4.7,1,0,145,0,0,0,0,1,0,104500.0
Data Scientist,Unknown,Mitre Corporation,5001 to 10000 Employees,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),McLean,VA,63.0,3.7,1,0,235,0,0,0,0,0,0,104500.0
Data Scientist,Unknown,"Utility Associates, Inc.",1 to 50 Employees,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),Decatur,GA,21.0,3.6,1,0,149,0,0,0,0,0,0,104500.0
Data Scientist,Unknown,Home Depot / THD,10000+ Employees,Company - Public,Home Centers & Hardware Stores,Retail,$10+ billion (USD),Austin,TX,43.0,3.8,1,0,544,0,0,0,0,0,0,104500.0
Data Scientist,Unknown,Henry Ford Health System,10000+ Employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),Troy,MI,106.0,3.9,1,0,277,1,1,1,0,1,1,104500.0
